Dates;date;Entreprises;NUMBER_EMPLOYEES_CSR;yearly_return;SP 500;AUDIT_COMMITTEE_MEETINGS;SAY_PAY_SUPPORT_LEVEL;TOT_OTHER_COMP_AW_TO_CEO_&_EQUIV;TOTAL_EXEC_PAY_AS_PCT_OPEX;TOT_SALARIES_PAID_TO_CEO_&_EQUIV;TOT_SALARIES_&_BNS_PD_TO_EXECS;TOT_N_EQTY_INCENT_GIVEN_TO_EXECS;SAY_PAY_NUMBER_OF_VOTES_FOR;TOT_EXEC_PAY_AS_PCT_SG&A_NET_R&D;TOT_OPTION_AWARDS_GIVEN_TO_EXECS;TOT_EXEC_PAY_AS_PCT_TOT_PSNL_EXP;TOT_N_EQT_INCENT_GVN_TO_CEO_&_EQ;PCT_BOD_COMP_PD_IN_STK_AWD;NUM_EXECUTIVE_CHANGES;AVERAGE_BOD_TOTAL_COMPENSATION;ESG_DISCLOSURE_SCORE;CFO_TENURE_AS_OF_FY_END;CHG_OF_CTRL_BFIT_GOLD_CHUTE_AGR;CLAWBACK_PROVISION_FOR_EXEC_COMP;GENDER_PAY_GAP_BREAKOUT;BLANK_CHECK_PREFERRED_AUTHORIZED
2011-12-31;2011-12-31;RI FP Equity;18308.0;4.052395;-30.0;4.0;90.61417150523728;246823.64081695254;0.15549999999999997;1000000.0;3071867.0;1193866.966560557;2051.233718959823;3.72800444663799;620781.8065933633;0.3943999999999999;552650.0257647722;2.4792941745810526;0.0;56840.3333;57.8512;4.241262887026025;0;0;0;0
2012-12-31;2012-12-31;RI FP Equity;18608.0;24.33176;13.41;4.0;92.4095599519188;461174.9524998617;0.14839999999999998;1035000.0;3542434.0;1305133.1845021585;1515.4058025188237;2.2510770453212223;1129298.9232511588;0.38489999999999996;177214.26331079053;2.29819495871428;0.0;58804.461499999976;57.8512;4.658892209434688;0;0;0;0
2013-12-31;2013-12-31;RI FP Equity;18596.0;-3.504194;29.6;4.0;92.01312544958118;258731.61344492043;0.14090000000000003;1100000.0;3420698.0;1316076.341277454;2471.4588223936616;1.7114012455868566;1780231.8845254073;0.36460000000000004;177619.81658265123;1.334213440658508;2.0;54961.61540000001;58.6777;5.72731092178995;0;0;0;0
2014-12-31;2014-12-31;RI FP Equity;18421.0;13.46144;11.39;4.0;91.92666206397885;289006.391461143;0.13490000000000002;1127500.0;3210591.0;1198400.472048633;2104.413924779876;2.130984184332528;1676933.504121038;0.3539;298514.29744629713;1.8428723681533152;0.0;64458.3333;59.5041;5.249259803465124;0;0;0;0
2015-12-31;2015-12-31;RI FP Equity;18237.0;16.00283;-0.73;5.0;90.11490383258538;6873.0;0.10019999999999996;1532696.0;3337893.0000000037;1562374.5177447796;2212.5950134565564;2.9716714257465444;935857.3633106797;0.29169999999999996;511760.40595664975;3.482444306397133;2.0;56201.3333;57.438;4.3537640223979555;0;0;0;0
2016-12-31;2016-12-31;RI FP Equity;18442.0;-0.25000500000000003;9.54;4.0;91.73641286713828;3260.0;0.062100000000000044;950000.0;1833649.0;1000620.187833771;2061.0476132724634;-0.6456881471807303;846596.654305;0.1553;14239.08229265816;3.448569483665491;0.0;64724.38459999999;62.8099;5.292706207657295;0;0;1;0
2017-12-31;2017-12-31;RI FP Equity;18914.0;30.28929;19.42;4.0;91.14864871985503;4110.0;0.05989999999999995;950000.0;1863899.9999999963;886041.5687790641;2204.5524231298186;-0.22211689414992586;1446714.304867085;0.15749999999999997;26629.04017450055;0.0;0.0;63823.692299999995;64.0496;5.0328199949321375;0;0;1;0
2018-12-31;2018-12-31;RI FP Equity;19140.0;10.45006;-6.24;4.0;91.47533456204924;6355.0;0.08679999999999999;950000.0;2193075.0000000037;1.1641532182693481e-10;1643.184760132335;0.3892485991107516;0.0;0.19389999999999996;0.0;0.0;0.0;72708.3333;58.2645;4.854907390741033;0;0;1;0
2019-12-31;2019-12-31;RI FP Equity;18776.0;13.36217;28.88;4.0;89.53931817938678;7417.0;0.09030000000000005;1100000.0;2634155.0;1.1641532182693481e-10;1879.3850079139008;3.575682143006609;0.0;0.21600000000000008;0.0;0.0;0.0;75241.0;56.6116;3.9209589457179064;0;0;1;0
2005-12-31;2005-12-31;SIE GR Equity;427000.0;18.42954;-30.3;8.415276957156443;89.92496456826775;280384.09474958765;0.9116539390710556;1484357.0879517104;9380285.697150555;1298111.1828509865;2171.6374084485105;1.348958986212297;1498295.4282898372;1.1881494291615602;27832.619768314995;1.7302146209505738;0.7023763875528855;161488.53662229705;47.5207;5.5465435153115905;0;0;0;0
2006-12-31;2006-12-31;SIE GR Equity;398200.0;6.204429;13.62;7.0;90.36418999443713;354303.34109469963;1.1248195519970956;1678664.9053185377;-50443609.24254547;1434281.889769664;2036.976152704037;4.859284441011887;903017.6190284255;1.0281906576079156;582211.6340459937;2.7238425200991525;1.5541552397666423;2002951.4055537845;48.3471;3.971614417268989;0;0;0;0
2007-12-31;2007-12-31;SIE GR Equity;427000.0;46.13729;3.53;8.0;90.10376900080715;6774.000000000029;0.22299999999999998;2199320.0;20682204.0;1179254.829528395;798.3116702184932;0.28600000000000003;937031.6313129492;0.15400000000000003;145230.23281666695;2.017466030863903;5.0;142382.318;50.8264;1.4169999999999998;1;0;0;0
2008-12-31;2008-12-31;SIE GR Equity;405000.0;-50.49792;-38.49;6.0;91.59254725933734;1300774.0;0.17800000000000005;1980000.0;13850307.0;535211.4227695948;1312.086253594863;0.22199999999999998;1637284.536832581;0.13200000000000012;703283.1491960521;3.526193078352164;11.0;135366.68400000004;53.3058;2.417;0;0;0;0
2009-12-31;2009-12-31;SIE GR Equity;405100.0;26.084429999999998;23.45;6.0;91.87882689619792;86470.0;0.14600000000000002;1980000.0;15644392.0;1276437.6293399392;3011.2179039508014;0.19500000000000006;2421681.788424429;0.09100000000000008;143214.88270848303;2.2466259168225613;3.0;135976.19;50.4132;3.417;0;0;0;0
2010-12-31;2010-12-31;SIE GR Equity;360000.0;47.82541;12.78;8.0;91.86362629489956;77732.0;0.276;2175000.0;20797310.0;1200334.4796151603;2601.314165577616;0.363;2101326.875516376;0.18600000000000005;447166.7186252285;2.365;3.0;190898.5;52.4793;4.417;1;0;0;0
2011-12-31;2011-12-31;SIE GR Equity;370000.0;-17.957910000000002;-30.0;8.0;92.16109503823755;29594.0;0.34299999999999997;2000000.0;16491270.0;1803335.2462838427;3032.9450511993127;0.4689999999999999;2041860.093085471;0.21499999999999997;534214.9139187529;2.365;5.0;219166.65000000002;51.2397;5.417000000000002;1;0;0;0
2012-12-31;2012-12-31;SIE GR Equity;367000.0;15.681820000000002;13.41;6.0;90.76171485844394;30720.0;0.29600000000000004;2000000.0;15394345.0;1298077.7702813009;2676.7026543181387;0.40599999999999997;1051693.859670001;0.18600000000000005;478827.14642473334;2.365;0.0;211772.47600000002;52.8926;6.417000000000002;1;0;0;0
2013-12-31;2013-12-31;SIE GR Equity;357000.0;29.27907;29.6;6.0;90.28292877442624;30720.0;0.318;2780417.0;15259245.0;1026108.5164491696;1367.7416968768052;0.391;620024.5356819428;0.19299999999999995;502464.5014971641;2.365;5.0;184205.292;52.0661;0.08300000000000018;1;0;0;0
2014-12-31;2014-12-31;SIE GR Equity;348000.0;-2.572597;11.39;6.0;93.25049777330406;95184.0;0.271;1845000.0;12349466.0;860876.3710993339;1321.6824418297483;0.3360000000000001;1921581.4679300955;0.16200000000000003;64219.008049081545;2.365;5.0;233326.90899999999;51.2397;1.0830000000000002;1;0;0;0
2015-12-31;2015-12-31;SIE GR Equity;351000.0;-0.7576196999999999;-0.73;6.0;90.99209778754683;102000.0;0.198;1878000.0;15782000.0;1136679.6529036746;2036.0644786509897;0.273;724940.1998055417;0.119;302668.9941811981;2.365;3.0;243332.4;49.1736;2.083;1;0;0;0
2016-12-31;2016-12-31;SIE GR Equity;372000.0;35.16637;9.54;6.0;91.40797468839874;102000.0;0.203;2034000.0;16476000.0;1542023.021586842;2418.1235739722993;0.28200000000000003;1823582.0614547057;0.121;301202.41581367044;2.365;0.0;257545.25;51.6529;3.083;1;0;0;0
2017-12-31;2017-12-31;SIE GR Equity;379000.0;2.446518;19.42;6.0;90.2511737292697;104000.0;0.243;2130000.0;18000000.0;880978.0413987031;2024.8591310158351;0.34099999999999997;1579272.7111676598;0.14900000000000002;533344.7139873505;2.365;4.0;258829.8;55.3719;4.083;1;1;0;0
2018-12-31;2018-12-31;SIE GR Equity;385000.0;-13.498779999999998;-6.24;6.0;92.86256183353285;115000.0;0.21999999999999997;2162000.0;19444000.0;1030655.306935013;2505.458495340395;0.31099999999999994;2664377.940200543;0.138;552461.4249021788;2.365;0.0;205987.23100000003;56.6116;5.083;1;1;0;0
2019-12-31;2019-12-31;SIE GR Equity;385000.0;24.41019;28.88;6.0;88.99709383819403;114000.0;0.21600000000000003;2205000.0;19838000.0;1474574.4076665738;1036.7345260776651;0.30499999999999994;318798.7526276503;0.135;778648.8027227591;2.365;2.0;245029.095;56.6116;6.082999999999998;1;1;0;0
2006-12-31;2006-12-31;KNEBV FH Equity;;31.75504;13.62;9.264109361986488;91.69894329766717;240568.44483276113;0.7623178963847262;1500717.7241058638;103326300.61530505;893931.2918638453;1920.5676690781575;2.3229675521190556;845862.7149575478;0.5793065363033127;536147.7656739103;2.3325452082684053;1.5806629140327253;844812.0054881617;56.818166716020684;4.545332006231602;0;0;0;0
2007-12-31;2007-12-31;KNEBV FH Equity;32544.0;14.248479999999999;3.53;3.0;89.83915067105767;213680.97391131104;0.049900000000000055;749700.0;749700.0;1175371.348577157;1485.1254454868726;0.051100000000000034;574802.6342791652;2.6876746741521655;191431.23602648271;2.5787870167488465;0.0;95214.28569999998;20.2479;4.5080742480799705;0;0;0;0
2008-12-31;2008-12-31;KNEBV FH Equity;34831.0;-33.399390000000004;-38.49;3.0;94.67115266163098;117544.94993547144;0.05369999999999997;754700.0;754700.0;1333332.4729706745;3184.3716921448854;0.055300000000000016;1853836.7864178543;-3.1744613243546316;-227698.60885980842;1.3573760051834407;0.0;115166.66669999997;41.7355;6.463292920063505;0;0;0;0
2009-12-31;2009-12-31;KNEBV FH Equity;33988.0;100.6574;23.45;3.0;91.76885745478921;212945.70967755487;0.05010000000000003;755700.0;755700.0000000037;782367.0468055394;1371.509017846584;0.05159999999999987;1271601.998641765;0.06710000000000005;238651.69976939418;2.6353890226830394;0.0;75550.0;43.8017;4.728514614337998;0;0;0;0
2010-12-31;2010-12-31;KNEBV FH Equity;33755.0;44.824909999999996;12.78;3.0;92.50796884763734;314768.69862370135;0.04530000000000001;755700.0;755700.0000000037;949560.1792465001;1482.5819566340024;0.04679999999999984;1354449.039850036;0.06119999999999992;260865.7673605535;2.8890094801750212;0.0;137972.72730000003;46.6942;4.629754793005388;0;0;0;0
2011-12-31;2011-12-31;KNEBV FH Equity;37542.0;-1.386409;-30.0;3.0;91.64346739267388;271518.6971831707;0.04810000000000003;758199.9999999999;758200.0;906044.433783245;908.7345003631306;0.050000000000000044;1176907.7222936144;0.06720000000000004;229751.4388198463;2.4741519305607316;0.0;97312.5;47.9339;4.805076670283435;0;0;0;0
2012-12-31;2012-12-31;KNEBV FH Equity;39851.0;47.72931;13.41;3.0;91.50816859935121;218297.92505697702;0.04139999999999999;758699.9999999999;758700.0000000037;1117311.306603094;3176.577437087194;0.04300000000000004;1146464.881134463;0.052000000000000046;49479.32444067113;3.1424168639255052;0.0;88411.11109999998;50.4132;5.5643088598338935;0;0;0;0
2013-12-31;2013-12-31;KNEBV FH Equity;43298.0;23.33769;29.6;3.0;92.32699843389435;318164.12574421195;0.03849999999999998;758699.9999999999;758700.0000000037;1179828.065177536;2284.826038336332;0.040000000000000036;713492.4412375012;0.050799999999999956;-246535.58894059143;3.0780661213333884;0.0;87399.99999999997;53.71899999999999;5.5999053931143115;0;0;0;0
2014-12-31;2014-12-31;KNEBV FH Equity;47064.0;19.11661;11.39;3.0;92.87884215712955;377717.08249902056;0.010199999999999987;771500.0;771500.0;1502025.8147848789;2896.7703656095186;0.010600000000000054;2048927.2849803625;0.01319999999999999;413335.4387917542;3.19211794647166;2.0;90988.88890000005;53.3058;5.6667;0;0;0;0
2015-12-31;2015-12-31;KNEBV FH Equity;49734.0;6.665789;-0.73;3.0;89.08397327187461;377752.1085154374;0.026499999999999968;750000.0;750000.0;1011344.6623416024;1473.6888532540574;0.02749999999999997;1298197.9935765592;0.03400000000000003;303715.94309912535;1.57542384982658;0.0;93555.55560000002;52.0661;5.6667;0;0;0;0
2016-12-31;2016-12-31;KNEBV FH Equity;52152.0;12.47065;9.54;3.0;90.57470872264719;386298.9764904387;0.024399999999999977;750000.0;750000.0;937261.7026048602;1140.2817264905952;0.025399999999999978;1125636.9381637864;0.03149999999999986;536185.8775891113;1.9622853498148167;0.0;107537.5;55.3719;5.6667;0;0;0;0
2017-12-31;2017-12-31;KNEBV FH Equity;55075.0;9.214315;19.42;3.0;91.19743890590298;415011.33771621226;0.13019999999999998;750000.0;750000.0;1524289.9504707663;2902.2841950639377;0.13629999999999998;1462231.4197047576;0.16889999999999994;772506.6343472613;3.944094085974198;0.0;111875.0;55.3719;5.6667;0;0;0;0
2018-12-31;2018-12-31;KNEBV FH Equity;57359.0;-3.4405949999999996;-6.24;3.0;90.58116111862454;256998.67455821132;0.03839999999999999;750000.0;1201499.9999999963;1158467.749505411;2261.548446525635;0.0401999999999999;1489330.6776212647;0.16889999999999994;264638.14979627734;1.9651647043380627;0.0;152262.5;54.1322;5.6667;0;0;0;0
2019-12-31;2019-12-31;KNEBV FH Equity;59825.0;45.32222;28.88;3.0;91.74389220578979;328721.194993684;0.02080000000000004;750000.0;750000.0;1050207.502398972;2254.502758701112;0.021700000000000053;1099915.3088809277;0.16889999999999994;270871.605836256;3.2210544037204025;0.0;114262.50000000003;56.1983;5.6667;0;0;0;0
2005-12-31;2005-12-31;AI FP Equity;35900.0;22.51792;-30.3;8.888768626710899;90.60582387570679;328031.71018378536;1.1812980400398407;1570841.9520896964;-14757931.809004918;1353248.0851506642;2089.9656274661297;2.9750455397928683;1157023.9867445424;1.8547348296227537;417786.8308107595;2.7530716011952387;1.3915442332219126;1230950.5847216533;19.4215;4.296176377124371;0;0;0;0
2006-12-31;2006-12-31;AI FP Equity;36900.0;24.6148;13.62;3.0;91.04768305032201;211155.40562838715;1.206753927061493;1394136.4197327178;79144131.86897314;915390.8148573997;2309.1117363019557;0.4704293174813915;1753515.95486572;1.4315339697125236;238782.93356799154;1.9790951197711233;0.9301615010806517;-79226.20078118454;43.3884;5.00853251043617;0;0;0;0
2007-12-31;2007-12-31;AI FP Equity;40300.0;15.75775;3.53;4.0;91.91248910073838;413840.23411740555;0.0645;1009000.0;4466000.0;982459.2657617406;2271.9775076254346;-1.3280851529642694;1296612.0152235907;0.3165;384449.7277314013;2.951663050814917;1.0;47200.0;46.6942;4.535443990543847;0;0;0;0
2008-12-31;2008-12-31;AI FP Equity;43000.0;-27.58952;-38.49;4.0;91.39100937707101;275206.9085007653;0.05740000000000001;1014000.0;4303000.0;977780.5756557457;2117.603999956636;0.05820000000000003;1514522.8505280304;0.29389999999999994;601343.1183077423;1.906702731738319;0.0;47333.3333;48.7603;4.752767642906907;0;0;0;0
2009-12-31;2009-12-31;AI FP Equity;42300.0;31.48563;23.45;4.0;94.03280570730644;126165.70886551004;0.06869999999999998;1024000.0;4942000.0;981082.6078681087;1589.7148823874932;0.06979999999999997;1652824.723812572;0.3156;118706.36494721007;2.572706166477222;1.0;50454.54550000001;45.8678;4.448512576730897;0;0;0;0
2010-12-31;2010-12-31;AI FP Equity;43600.0;24.76531;12.78;4.0;93.4797625862351;323325.1694357998;0.03949999999999998;1097000.0;3365999.9999999963;1168701.7595022987;2101.0079958064257;0.040100000000000136;1312942.253088536;0.18920000000000003;512803.66983747995;1.9229182229959352;0.0;58181.81819999998;45.8678;5.185019822471234;1;0;0;0
2011-12-31;2011-12-31;AI FP Equity;46200.0;3.47064;-30.0;4.0;91.87271934100615;287110.00537946826;0.045499999999999985;1060000.0;3990000.0000000037;1076300.4184579412;2084.4104242577814;0.046499999999999986;1361917.6307677303;0.22539999999999993;448656.66875956935;1.6873049693203985;0.0;54666.6667;47.5207;5.0418657987525615;1;0;0;0
2012-12-31;2012-12-31;AI FP Equity;49500.0;12.25558;13.41;4.0;91.42548180795004;258349.11639481757;0.04059999999999997;1080000.0;4057500.0;924219.9963629805;2034.5015899654384;0.04139999999999999;1519323.0822388914;0.19640000000000002;552011.2860012981;1.8453722466495464;1.0;60500.0;52.0661;4.57967605423817;1;0;0;0
2013-12-31;2013-12-31;AI FP Equity;50250.0;10.97275;29.6;4.0;91.19572206435028;9000.0;0.04359999999999997;1100000.0;4114799.9999999963;861016.2637264252;1897.0901273098348;0.044499999999999984;780096.4102552027;0.2066;496626.4731766626;1.9193548978989516;0.0;61700.0;54.5455;4.728676568150956;1;0;0;0
2014-12-31;2014-12-31;AI FP Equity;50300.0;12.71242;11.39;4.0;91.84786382355738;9000.0;0.04269999999999996;1100000.0;3903600.0000000037;997245.9384535752;2107.920343469495;0.043400000000000105;1653292.0432419986;0.20909999999999995;620293.4796763217;3.8739407059867084;0.0;70300.0;50.0;4.6367176703004125;1;0;0;0
2015-12-31;2015-12-31;AI FP Equity;51500.0;2.993207;-0.73;6.0;90.91531137045106;9000.0;0.037800000000000056;1100000.0;4239450.0;1030658.3880941337;2504.558715893807;0.0383;1727867.6627179189;0.17110000000000003;445221.4340196855;1.9204184217703266;0.0;71000.0;56.1983;5.0148651702004585;1;0;0;0
2016-12-31;2016-12-31;AI FP Equity;66700.0;7.538914;9.54;4.0;89.955029552837;10000.0;0.03269999999999995;1175000.0;4235000.000000004;1229722.8153988991;1612.1815449113524;0.03310000000000002;754228.82762134;0.1362;718030.6334221236;2.5064117586471637;0.0;78555.55560000002;57.0248;4.163770329323849;1;0;0;0
2017-12-31;2017-12-31;AI FP Equity;65200.0;11.91663;19.42;4.0;90.23926340556957;10000.0;0.023399999999999976;1275000.0;3418000.0;1049009.8718547698;2266.544459474922;0.023599999999999954;958261.6505334729;0.09910000000000008;271676.57065148244;0.0;0.0;72597.54009999998;57.0248;5.172138619304278;1;0;0;0
2018-12-31;2018-12-31;AI FP Equity;66000.0;5.7897680000000005;-6.24;4.0;92.31508623265819;10000.0;0.021700000000000053;1325000.0;3276000.0;1132266.192576146;2019.44862928895;0.02200000000000002;1226699.0930227563;0.09360000000000013;391506.14219116996;0.0;0.0;82298.93359999999;57.8512;5.217595409065715;1;0;0;0
2019-12-31;2019-12-31;AI FP Equity;67200.0;31.00157;28.88;4.0;90.29553705476371;10.000000000029104;0.0;1324.9999999997672;3331.0;1353699.2948941088;2192.0841488437386;0.02200000000000002;1587291.2650601857;9.999999999998899e-05;578584.2047023835;0.0;0.0;79619.69150000002;55.7851;4.663317002337964;1;0;0;0
2006-12-31;2006-12-31;ENGI FP Equity;50244.0;44.425329999999995;13.62;7.770511117135439;91.19846393627193;249316.46071489668;0.35741689926231646;1461481.1468409717;90708411.88364315;890253.5633159038;1632.4453170444147;1.5225274628519982;1154503.8938375285;1.8381232504002285;393595.5582251497;2.4388181225706735;1.1586248199847542;-14107.551698315074;22.7273;4.818836718705989;0;0;0;0
2007-12-31;2007-12-31;ENGI FP Equity;47560.0;18.15343;3.53;12.0;92.47336015631886;307982.97216493194;0.0046000000000000485;327048.0;1264345.0000000037;772738.59461727;1853.891550621228;0.0046000000000001595;1664290.5272044304;0.024299999999999877;434223.6067964524;2.5024329397542604;0.0;-368242.69995302096;42.562;4.384523250281109;0;0;0;0
2008-12-31;2008-12-31;ENGI FP Equity;200000.0;-6.890274000000001;-38.49;6.0;92.2985096755978;727060.2310406193;0.010700000000000043;1902669.0;4468442.000000004;634209.4454613046;1369.3611069700871;0.010700000000000043;1798694.6666599158;0.06789999999999996;596532.709059675;3.599978023055119;2.0;-1398167.0997071178;48.3471;3.4021373176061696;0;0;0;0
2009-12-31;2009-12-31;ENGI FP Equity;200644.0;-7.262519;23.45;10.0;93.96923873460526;254263.81154878472;0.010499999999999954;1403227.0;5403088.0;749886.0225637873;1488.0311981434838;0.010499999999999843;1663794.392856582;0.06630000000000003;253050.7664353283;3.0439818952148174;0.0;-617879.5375062134;49.5868;4.6025019487105805;0;0;0;0
2010-12-31;2010-12-31;ENGI FP Equity;218350.0;-6.347366;12.78;10.0;92.8299831063628;332341.5143636329;0.009299999999999975;1405469.0;5346354.000000004;1071658.3721372033;1916.0091736065374;0.009399999999999964;1724121.8543993232;0.06029999999999991;596529.7294913917;2.74250623444187;0.0;165562.24215337908;50.8264;4.340538931001914;0;0;0;0
2011-12-31;2011-12-31;ENGI FP Equity;218900.0;-16.015320000000003;-30.0;9.0;93.84737663224286;254510.65590595367;0.008299999999999974;1405469.0;4932619.0;652551.3656241504;1916.5090531378746;0.008299999999999974;1291770.4317017312;0.05379999999999996;-75741.0247909564;3.7697556439039355;0.0;67584.4167;54.1322;4.8942866808466725;0;0;0;0
2012-12-31;2012-12-31;ENGI FP Equity;219330.0;-20.00056;13.41;11.0;91.20453442751155;234950.88055077862;0.006800000000000028;1405079.0;4846107.000000004;981762.4936386328;1622.7433618761481;0.006800000000000028;1525762.6102786667;0.04710000000000003;166699.4581347854;1.5605519208350453;0.0;55609.71429999999;54.1322;4.720556390765319;0;0;0;0
2013-12-31;2013-12-31;ENGI FP Equity;147199.0;19.689989999999998;29.6;10.0;90.68357271256002;4533.0;0.006700000000000039;1400000.0;4840000.0;962745.2594251271;2175.9193740283654;0.006700000000000039;1516308.0237468309;0.055399999999999894;29463.198885923834;2.3622834641313446;0.0;72641.6667;53.3058;4.801061815265925;0;0;0;0
2014-12-31;2014-12-31;ENGI FP Equity;152882.0;21.10706;11.39;13.0;90.99163629614263;4533.0;0.006700000000000039;1400000.0;3525032.0;1933266.525952957;2262.701773536654;0.006700000000000039;1439768.0553453902;0.04800000000000004;125001.13867654093;3.337401166346424;1.0;82071.88890000002;52.0661;4.777398508927151;0;0;0;0
2015-12-31;2015-12-31;ENGI FP Equity;154935.0;-10.73355;-0.73;7.0;91.85241677891005;4533.0;0.0050000000000000044;1400000.0;3369829.9999999963;1369001.8516596328;2232.7504403321864;0.0050000000000000044;1689386.7482351502;0.036900000000000044;231609.6934726893;1.7463477417246231;0.0;70729.9167;52.8926;5.526568170914452;0;0;0;0
2016-12-31;2016-12-31;ENGI FP Equity;153090.0;-20.00647;9.54;8.0;91.07361722634934;8109.0;0.0044999999999999485;1443817.0;2242160.0;989580.2046327306;1864.8551131361169;0.0044999999999999485;1564221.405652336;0.029000000000000026;380701.48062873597;2.0763621188759087;2.0;63974.23080000002;56.6116;4.6286846050578685;0;0;0;0
2017-12-31;2017-12-31;ENGI FP Equity;155128.0;25.55499;19.42;10.0;95.382;6012.0;0.0040000000000000036;1000000.0;1661187.0;1.1641532182693481e-10;1983.66;0.0039999999999998925;0.0;0.0233000000000001;0.0;0.0;0.0;75597.20689999999;55.3719;5.368887002470249;0;0;0;0
2018-12-31;2018-12-31;ENGI FP Equity;160301.0;-7.7645539999999995;-6.24;11.0;98.365;6012.0;0.0046000000000000485;1000000.0;1754529.9999999963;1.1641532182693481e-10;9.792999999999893;0.0046000000000001595;0.0;0.024399999999999977;0.0;0.0;0.0;93758.5252;56.6116;3.530806814582224;0;0;0;0
2019-12-31;2019-12-31;ENGI FP Equity;171103.0;21.68822;28.88;7.0;95.775;6012.0;0.0039000000000000146;1000000.0;1641760.0000000037;1.1641532182693481e-10;2225.39;0.0038999999999999035;0.0;0.020100000000000118;0.0;0.0;0.0;103977.23080000002;55.7851;4.458119289080925;0;0;0;0
